,plant_name,Plant Code,State,Sector Name,Prime Movers,Fuel Types,Primary Technology,withdrawal_volume_million_gallons,discharge_volume_million_gallons,consumption_volume_million_gallons,energy_category,map_link,longitude,latitude
727,Azure Sky Solar,63905,TX,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-99.61463,33.021601&level=14",-99.61463,33.021601
728,"Azure Sky Wind Project, LLC Hybrid",64164,TX,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-99.266006,33.169139&level=14",-99.266006,33.169139
729,Azusa,6449,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-117.9093,34.1548&level=14",-117.9093,34.1548
730,B Braun Medical,50200,CA,Industrial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-117.834793,33.688721&level=14",-117.834793,33.688721
731,B&K Energy Systems LLC,56210,MN,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-95.3755,43.651389&level=14",-95.3755,43.651389
732,B.R. Corcoran CSG,61453,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-93.6432,45.0695&level=14",-93.6432,45.0695
733,B.R. Sartell CSG,61454,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-94.2254,45.665&level=14",-94.2254,45.665
734,B.R. Sauk Rapids CSG,61455,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-94.0782,45.6236&level=14",-94.0782,45.6236
735,BASF Freeport Works,55311,TX,Industrial CHP,"GT, ST","NG, WH",Multiple,,,,Other,"map/?center=-95.394,29.002&level=14",-95.394,29.002
736,BBARWA,65617,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-116.815428,34.267795&level=14",-116.815428,34.267795
737,BBB Corporate Headquarters,58093,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.305,40.697222&level=14",-74.305,40.697222
738,BC Solar,60616,OR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-120.3598,42.175&level=14",-120.3598,42.175
739,BCE Los Alamitos 1,66533,CA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-118.0639,33.7899&level=14",-118.0639,33.7899
740,BCE Los Alamitos 2,66532,CA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-118.0509,33.7841&level=14",-118.0509,33.7841
741,BD Solar Ellsworth LLC,64070,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-68.378789,44.534547&level=14",-68.378789,44.534547
742,BD Solar Hancock LLC,64068,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-68.354732,44.535671&level=14",-68.354732,44.535671
743,BE Solar LLC,65728,GA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-84.548,30.91&level=14",-84.548,30.91
744,BEMS East Solar,66802,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.698006,39.893694&level=14",-74.698006,39.893694
745,BEMS West Solar,66803,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.694978,39.892036&level=14",-74.694978,39.892036
746,"BESSP1, LLC.",67077,TX,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-101.970718,33.695594&level=14",-101.970718,33.695594
747,"BG Stewart Solar Farm, LLC",59930,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-80.389622,34.970486&level=14",-80.389622,34.970486
748,BJ's Wholesale Club Inc Dist Center,60227,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.825925,40.098458&level=14",-74.825925,40.098458
749,"BJ's Wholesale Club, Inc- Uxbridge",60116,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.604149,42.019659&level=14",-71.604149,42.019659
750,BMP Wind (TX),62809,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-99.291596,32.28938&level=14",-99.291596,32.28938
751,BMW Manufacturing Co,58173,SC,Industrial CHP,GT,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-82.178333,34.894167&level=14",-82.178333,34.894167
752,BNB Camden Solar,61893,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.10802,39.93903&level=14",-75.10802,39.93903
753,BP Carson Refinery,50540,CA,Industrial Non-CHP,"OT, ST","NG, OG",Multiple,,,,Other,"map/?center=-118.2358,33.8153&level=14",-118.2358,33.8153
754,BP Chemicals Green Lake Plant,50404,TX,Industrial Non-CHP,ST,WH,All Other,,,,Other,"map/?center=-96.8333,28.5707&level=14",-96.8333,28.5707
755,BPL Files Solar,66324,TX,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-97.07141,32.18398&level=14",-97.07141,32.18398
756,BPU Solar Farm,61313,KS,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-94.696892,39.166436&level=14",-94.696892,39.166436
757,BQ - Psychedelic Site CSG,66812,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.79739,41.71525&level=14",-74.79739,41.71525
758,BRE,59706,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.598507,36.372546&level=14",-78.598507,36.372546
759,BRE NC Solar 3,60627,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.612,36.383&level=14",-78.612,36.383
760,BRIGHT Battery,67122,NE,Electric Utility,BA,MWH,Batteries,,,,Other,"map/?center=-96.179039,40.871407&level=14",-96.179039,40.871407
761,"BT Cooke Solar, LLC",62773,TX,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-97.1798,33.5493&level=14",-97.1798,33.5493
762,BTC2 Solar (CSG),63072,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.39772,39.41805&level=14",-76.39772,39.41805
763,BUC00040,66561,TX,IPP Non-CHP,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-95.799137,29.787919&level=14",-95.799137,29.787919
764,"BWC Beech Ridge Brook, LLC",67375,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.408017,43.614962&level=14",-70.408017,43.614962
765,BWC Gibbs Brook,62369,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.695934,41.774864&level=14",-70.695934,41.774864
766,BWC Harlow Brook,62371,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.690717,41.782854&level=14",-70.690717,41.782854
767,"BWC Lake Lashaway, LLC Hybrid",64182,MA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-72.0555,42.24&level=14",-72.0555,42.24
768,BWC Maces Pond LLC,65370,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-69.12333,44.17362&level=14",-69.12333,44.17362
769,"BWC Muddy Brook, LLC Hybrid",64170,MA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-71.5054,42.0966&level=14",-71.5054,42.0966
770,BWC Origination 18,62368,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.836391,41.679081&level=14",-70.836391,41.679081
771,BWC Pocasset River,62372,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.687728,41.782181&level=14",-70.687728,41.782181
772,BWC Rams Horn Channel LLC,67376,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.871323,42.567764&level=14",-70.871323,42.567764
773,"BWC Stony Brook, LLC Hybrid",64140,MA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-71.4036,42.6375&level=14",-71.4036,42.6375
774,BWC Swan Pond River CSG,60067,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.226628,41.795599&level=14",-71.226628,41.795599
775,BWC Unity Pond LLC,66370,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-69.550822,44.587076&level=14",-69.550822,44.587076
776,"BWC Wading River One, Two, Three CSG",61069,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.526667,42.085278&level=14",-71.526667,42.085278
777,BWC Wareham River,62370,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.693242,41.783733&level=14",-70.693242,41.783733
778,BYU - Hawaii,64400,HI,Commercial Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-157.925056,21.640774&level=14",-157.925056,21.640774
779,BYU Central Heating Plant,63423,UT,IPP CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-111.6462,40.24724&level=14",-111.6462,40.24724
780,BYUI Central Energy Facility,59496,ID,Commercial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-111.785833,43.816944&level=14",-111.785833,43.816944
781,Babcock Preserve,62634,FL,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-81.759645,26.857879&level=14",-81.759645,26.857879
782,Babcock Solar Energy Center Hybrid,59993,FL,Electric Utility,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-81.751011,26.861592&level=14",-81.751011,26.861592
783,Bacardi Catano Plant,66096,PR,Industrial CHP,"GT, IC, ST","DFO, RFO, WO",Petroleum Liquids,,,,Petroleum,"map/?center=-66.143532,18.454087&level=14",-66.143532,18.454087
784,Back River Waste Water Treatment,59026,MD,IPP Non-CHP,"IC, PV","OBG, SUN",Multiple,,,,Other,"map/?center=-76.494167,39.299722&level=14",-76.494167,39.299722
785,Backus Microgrid Project,59415,CT,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-72.093611,41.542778&level=14",-72.093611,41.542778
786,Bacliff,60264,TX,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-94.98483,29.49233&level=14",-94.98483,29.49233
787,Baconton Power Plant,55304,GA,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-84.08,31.3869&level=14",-84.08,31.3869
788,Bad Creek,7125,SC,Electric Utility,PS,WAT,Hydroelectric Pumped Storage,,,,Renewable Energy Sources,"map/?center=-82.9975,35.0075&level=14",-82.9975,35.0075
789,Badger,62603,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.228776,34.83896&level=14",-77.228776,34.83896
790,Badger 1,58262,AZ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-112.813458,33.498003&level=14",-112.813458,33.498003
791,Badger Creek Limited,10650,CA,IPP CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-119.029856,35.483736&level=14",-119.029856,35.483736
792,Badger Hollow I,62955,WI,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-90.34942,42.94556&level=14",-90.34942,42.94556
793,Badger Hollow II,64393,WI,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-90.34942,42.94556&level=14",-90.34942,42.94556
794,Baer Road CSG,62034,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.068,41.797&level=14",-75.068,41.797
795,Baffin Wind,57927,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-97.59818,27.184652&level=14",-97.59818,27.184652
796,Bailey Farm LLC,59127,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.139722,35.7875&level=14",-78.139722,35.7875
797,Bainbridge Solar,64011,GA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-84.625537,30.967159&level=14",-84.625537,30.967159
798,Bakatsias Solar,61527,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.347471,36.072359&level=14",-79.347471,36.072359
799,Baker,63610,CA,Commercial Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-117.68412,33.656528&level=14",-117.68412,33.656528
800,Baker City Solar,61854,OR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-117.763482,44.702418&level=14",-117.763482,44.702418
801,Baker Creek Hydroelectric,59428,CA,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-123.725556,40.526389&level=14",-123.725556,40.526389
802,Baker PV 1,59517,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.060278,36.270278&level=14",-77.060278,36.270278
803,Baker Point,61519,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.363415,39.570338&level=14",-77.363415,39.570338
804,Bakersfield 111,59948,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-118.989894,35.317551&level=14",-118.989894,35.317551
805,Bakersfield College Solar 01,57655,CA,Commercial Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-118.96864,35.411817&level=14",-118.96864,35.411817
806,Bakersfield Industrial PV 1,61118,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-118.993119,35.330032&level=14",-118.993119,35.330032
807,Bakersfield PV 1,61117,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-118.981522,35.324982&level=14",-118.981522,35.324982
808,Bakke,65535,TX,IPP Non-CHP,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-102.54,32.295946&level=14",-102.54,32.295946
809,Balch 1,217,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-119.087712,36.909137&level=14",-119.087712,36.909137
810,Balch 2,218,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-119.087556,36.908907&level=14",-119.087556,36.908907
811,Baldock Solar Highway,57882,OR,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-122.771667,45.269444&level=14",-122.771667,45.269444
812,Baldwin,65532,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.75685,43.79322&level=14",-70.75685,43.79322
813,Baldwin City Plant No 1,1262,KS,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-95.1867,38.7745&level=14",-95.1867,38.7745
814,Baldwin City Plant No 2,8020,KS,Electric Utility,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-95.192006,38.764905&level=14",-95.192006,38.764905
815,Baldwin Energy Complex,889,IL,IPP Non-CHP,ST,SUB,Conventional Steam Coal,386660,1024,38563,Coal,"map/?center=-89.8544,38.205&level=14",-89.8544,38.205
816,Baldwin Wind LLC,57347,ND,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-100.7086,47.1133&level=14",-100.7086,47.1133
817,Balko Wind LLC,58900,OK,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-100.847222,36.518056&level=14",-100.847222,36.518056
818,"Ball Hill Wind Energy, LLC",65495,NY,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-79.072522,42.265261&level=14",-79.072522,42.265261
819,Ball Mountain Hydro,59040,VT,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-72.776111,43.126944&level=14",-72.776111,43.126944
820,Ballenger Road Solar A,63759,SC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-82.112843,35.04354&level=14",-82.112843,35.04354
821,Ballston Solar LLC,62170,OR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-123.395,45.077&level=14",-123.395,45.077
822,Balm Solar,61654,FL,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-82.23463,27.76284&level=14",-82.23463,27.76284
823,Balsam,59828,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.173889,35.458889&level=14",-79.173889,35.458889
824,"Baltimore Church Solar, LLC",60144,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.152443,34.466688&level=14",-79.152443,34.466688
825,Baltimore City B,60664,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.22,39.436&level=14",-76.22,39.436
826,Baltimore City D,60665,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.22,39.436&level=14",-76.22,39.436
827,Baltimore City F,60666,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.22,39.436&level=14",-76.22,39.436
828,Baltimore City G,60667,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.22,39.436&level=14",-76.22,39.436
829,Bancroft,1125,IA,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-94.217075,43.292628&level=14",-94.217075,43.292628
830,Bandera Electric Coop PV,61205,TX,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-99.762212,29.681032&level=14",-99.762212,29.681032
831,Bani Solar,61938,SC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.93713,33.953775&level=14",-79.93713,33.953775
832,Bank of America Plaza,55152,GA,Commercial Non-CHP,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-84.3861,33.7708&level=14",-84.3861,33.7708
833,Bankhead Dam,2,AL,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-87.356823,33.458665&level=14",-87.356823,33.458665
834,Banner Solar,66700,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.555424,35.413724&level=14",-78.555424,35.413724
835,Bannock County LFG to Energy,59529,ID,Commercial Non-CHP,IC,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-112.365556,42.787778&level=14",-112.365556,42.787778
836,Bantam Solar,66209,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.730767,43.070426&level=14",-74.730767,43.070426
837,Baptist Medical Center,10008,FL,Commercial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-81.662705,30.314467&level=14",-81.662705,30.314467
838,Bar D,61886,CO,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-108.462709,39.923679&level=14",-108.462709,39.923679
839,Barber Creek,8030,WY,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-105.7689,43.7219&level=14",-105.7689,43.7219
840,Barber Dam,10735,ID,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-116.121269,43.561001&level=14",-116.121269,43.561001
841,Barefoot Bay Solar Energy Center,61051,FL,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-80.521111,27.865833&level=14",-80.521111,27.865833
842,Barefoot Solar,66907,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-69.605026,44.595751&level=14",-69.605026,44.595751
843,Barilla Solar,58710,TX,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-103.35,30.96&level=14",-103.35,30.96
844,Barker Lower,10728,ME,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-70.2297,44.0867&level=14",-70.2297,44.0867
845,"Barker Solar, LLC",61194,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.928657,34.635599&level=14",-78.928657,34.635599
846,Barkley,1371,KY,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-88.2211,37.0217&level=14",-88.2211,37.0217
847,Barneveld Solar,63279,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.177222,43.251388&level=14",-75.177222,43.251388
848,Barney M Davis,4939,TX,IPP Non-CHP,"CA, CT, ST",NG,Multiple,117871,117871,--,Other,"map/?center=-97.3117,27.6064&level=14",-97.3117,27.6064
849,"Barnhill Road Solar, LLC",60782,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.299469,36.269175&level=14",-76.299469,36.269175
850,Barnstable Landfill,59081,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.395556,41.659722&level=14",-70.395556,41.659722
851,Barnwell Solar,61327,SC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-81.351,33.237&level=14",-81.351,33.237
852,Baron Winds Farm,60596,NY,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-77.593,42.375&level=14",-77.593,42.375
853,Barone CSG,62138,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-94.073899,44.944513&level=14",-94.073899,44.944513
854,Barre II Solar Project,59766,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.109,42.362&level=14",-72.109,42.362
855,Barre Peaker,56474,CA,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-117.9832,33.8073&level=14",-117.9832,33.8073
856,Barre Solar III LLC,62363,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.113901,42.419331&level=14",-72.113901,42.419331
