,Unnamed: 0,plant_name,Plant Code,State,Sector Name,Prime Movers,Fuel Types,Primary Technology,withdrawal_volume_million_gallons,discharge_volume_million_gallons,consumption_volume_million_gallons,energy_category,map_link,longitude,latitude,GEOID,STATE,COUNTY,TRACT
3089,3089,Dexter,3078,OR,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-122.8055,43.9242&level=14",-122.8055,43.9242,41039001600,41.0,39.0,1600.0
3090,3090,Dexter Plant,10538,NY,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-76.041277,44.003984&level=14",-76.041277,44.003984,36045060401,36.0,45.0,60401.0
3091,3091,Diablo,6432,WA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-121.131736,48.713853&level=14",-121.131736,48.713853,53073010103,53.0,73.0,10103.0
3092,3092,Diablo Canyon,6099,CA,Electric Utility,ST,NUC,Nuclear,843998,843998,0,Nuclear,"map/?center=-120.855542,35.211536&level=14",-120.855542,35.211536,06079011600,6.0,79.0,11600.0
3093,3093,Diablo Energy Storage,62175,CA,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-121.900596,38.028792&level=14",-121.900596,38.028792,06013310000,6.0,13.0,310000.0
3094,3094,Diablo Winds LLC,56271,CA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-121.614392,37.763653&level=14",-121.614392,37.763653,06001451104,6.0,1.0,451104.0
3095,3095,Diamond H Dairy Power,64622,CA,IPP Non-CHP,IC,OBG,Other Waste Biomass,,,,Renewable Energy Sources,"map/?center=-120.37279,37.01618&level=14",-120.37279,37.01618,06039000203,6.0,39.0,203.0
3096,3096,Diamond Island Plant,10540,NY,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-75.886102,43.978626&level=14",-75.886102,43.978626,36045061300,36.0,45.0,61300.0
3097,3097,Diamond Solar,61974,SC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-81.273625,33.786193&level=14",-81.273625,33.786193,45063020910,45.0,63.0,20910.0
3098,3098,"Diamond Spring, LLC",63327,OK,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-96.780459,34.487369&level=14",-96.780459,34.487369,40069660202,40.0,69.0,660202.0
3099,3099,Diamond Trail Wind Farm,63641,IA,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-92.1642,41.6744&level=14",-92.1642,41.6744,19095960300,19.0,95.0,960300.0
3100,3100,Diamond Valley Lake,7942,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-117.0698,33.6808&level=14",-117.0698,33.6808,06065042737,6.0,65.0,42737.0
3101,3101,Diamond Valley Solar Project,59405,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-117.0725,33.713056&level=14",-117.0725,33.713056,06065042723,6.0,65.0,42723.0
3102,3102,"Diamond Vista Wind Project, LLC",61789,KS,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-97.193,38.551&level=14",-97.193,38.551,20115489500,20.0,115.0,489500.0
3103,3103,Diamond Willow Wind Facility,56782,MT,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-104.1836,46.2753&level=14",-104.1836,46.2753,30025000100,30.0,25.0,100.0
3104,3104,Diana Hydroelectric,10237,NY,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-75.321725,44.151944&level=14",-75.321725,44.151944,36049950200,36.0,49.0,950200.0
3105,3105,Dibrell Farm,58346,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.528056,36.471667&level=14",-79.528056,36.471667,37157040102,37.0,157.0,40102.0
3106,3106,Dickerson Power,1572,MD,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-77.4644,39.2097&level=14",-77.4644,39.2097,24031700500,24.0,31.0,700500.0
3107,3107,Dickinson,64314,TX,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-95.056987,29.461255&level=14",-95.056987,29.461255,48167720900,48.0,167.0,720900.0
3108,3108,Dickinson Solar,62946,PA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.2197,40.1976&level=14",-77.2197,40.1976,42041012400,42.0,41.0,12400.0
3109,3109,Dickinson Solar (CT),63245,CT,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.0794,41.7698&level=14",-72.0794,41.7698,09015820000,9.0,15.0,820000.0
3110,3110,Dickinson Solar Array,60652,MN,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-93.813799,45.11444&level=14",-93.813799,45.11444,27171100900,27.0,171.0,100900.0
3111,3111,Dicks Creek,2831,OH,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-84.3778,39.465&level=14",-84.3778,39.465,39017014100,39.0,17.0,14100.0
3112,3112,Diesel Generators,56070,WI,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-89.3747,43.0802&level=14",-89.3747,43.0802,55025001901,55.0,25.0,1901.0
3113,3113,Dietrich Drop,10807,ID,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-114.267952,42.836046&level=14",-114.267952,42.836046,16063950100,16.0,63.0,950100.0
3114,3114,Difwind Farms Ltd VI,54686,CA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-118.1714,35.0506&level=14",-118.1714,35.0506,06029005900,6.0,29.0,5900.0
3115,3115,Dighton Power Plant,55026,MA,IPP Non-CHP,CS,NG,Natural Gas Fired Combined Cycle,--,--,--,Natural Gas,"map/?center=-71.1239,41.8312&level=14",-71.1239,41.8312,25005615100,25.0,5.0,615100.0
3116,3116,Digital Fairfield,62455,CT,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-73.14603,41.24019&level=14",-73.14603,41.24019,09001090500,9.0,1.0,90500.0
3117,3117,Dignity - San Martin,61862,NV,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-115.272131,36.057181&level=14",-115.272131,36.057181,32003002976,32.0,3.0,2976.0
3118,3118,Dignity - Siena Campus,61825,NV,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-115.115305,36.004293&level=14",-115.115305,36.004293,32003005346,32.0,3.0,5346.0
3119,3119,Dike City Power Plant,56194,IA,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-92.6264,42.4622&level=14",-92.6264,42.4622,19075960100,19.0,75.0,960100.0
3120,3120,Dileo Solar,67023,TX,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-97.51,31.78&level=14",-97.51,31.78,48035950400,48.0,35.0,950400.0
3121,3121,Dillard Complex,50396,OR,Industrial CHP,ST,WDS,Wood/Wood Waste Biomass,,,,Renewable Energy Sources,"map/?center=-123.4156,43.0895&level=14",-123.4156,43.0895,41019160002,41.0,19.0,160002.0
3122,3122,Dillingham,109,AK,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-158.468597,59.042914&level=14",-158.468597,59.042914,02070000200,2.0,70.0,200.0
3123,3123,Dillon Hydro Plant,10421,CO,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-106.0662,39.6208&level=14",-106.0662,39.6208,08117000301,8.0,117.0,301.0
3124,3124,Dillon Wind LLC,56791,CA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-116.5527,33.9393&level=14",-116.5527,33.9393,06065044524,6.0,65.0,44524.0
3125,3125,Dinosaur Point,10005,CA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-121.1708,37.0478&level=14",-121.1708,37.0478,06047002100,6.0,47.0,2100.0
3126,3126,Dinuba Energy,60100,CA,IPP Non-CHP,ST,WDS,Wood/Wood Waste Biomass,,,,Renewable Energy Sources,"map/?center=-119.419176,36.571485&level=14",-119.419176,36.571485,06107000303,6.0,107.0,303.0
3127,3127,Dinuba Wastewater Treatment Plant,57827,CA,Commercial Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-119.426388,36.538056&level=14",-119.426388,36.538056,06107000303,6.0,107.0,303.0
3128,3128,Dion R Holm,380,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-119.9675,37.896649&level=14",-119.9675,37.896649,06109003200,6.0,109.0,3200.0
3129,3129,DirecTV - Los Angeles,65200,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-118.42517,33.983377&level=14",-118.42517,33.983377,06037275313,6.0,37.0,275313.0
3130,3130,Discovery Solar Center,63109,FL,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-80.6789,28.528933&level=14",-80.6789,28.528933,12009069905,12.0,9.0,69905.0
3131,3131,Disney Prospect,62571,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-118.43378,34.083387&level=14",-118.43378,34.083387,06037262100,6.0,37.0,262100.0
3132,3132,"Dissigno Healdsburg FPV, LLC",64308,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-122.866189,38.584405&level=14",-122.866189,38.584405,06097154000,6.0,97.0,154000.0
3133,3133,District 70 Transco Gas Pipe Line,54744,MS,Commercial Non-CHP,ST,WH,All Other,,,,Other,"map/?center=-90.19914,31.24793&level=14",-90.19914,31.24793,28147950101,28.0,147.0,950101.0
3134,3134,Division 1,59094,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-118.130556,34.708333&level=14",-118.130556,34.708333,06037900602,6.0,37.0,900602.0
3135,3135,Division 2,59095,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-118.130556,34.708333&level=14",-118.130556,34.708333,06037900602,6.0,37.0,900602.0
3136,3136,Division 3,59096,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-118.130556,34.708333&level=14",-118.130556,34.708333,06037900602,6.0,37.0,900602.0
3137,3137,Dix Dam,1354,KY,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-84.7028,37.7864&level=14",-84.7028,37.7864,21079970101,21.0,79.0,970101.0
3138,3138,"Dix Solar, L.L.C",61864,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.621862,39.977433&level=14",-74.621862,39.977433,34005704801,34.0,5.0,704801.0
3139,3139,Dixie Valley,52015,NV,IPP Non-CHP,"BT, ST",GEO,Geothermal,,,,Renewable Energy Sources,"map/?center=-117.8557,39.9663&level=14",-117.8557,39.9663,32001950100,32.0,1.0,950100.0
3140,3140,Dixon Dairy Road Solar,58453,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-81.410833,35.199167&level=14",-81.410833,35.199167,37045950603,37.0,45.0,950603.0
3141,3141,Dixon Hydroelectric Dam,54969,IL,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-89.481286,41.845306&level=14",-89.481286,41.845306,17103000300,17.0,103.0,300.0
3142,3142,Dodds (CSG),64734,IL,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-89.842957,42.379459&level=14",-89.842957,42.379459,17177000300,17.0,177.0,300.0
3143,3143,Dodge Center Solar,60523,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-92.881554,44.026007&level=14",-92.881554,44.026007,27039950200,27.0,39.0,950200.0
3144,3144,Dodge County Solar Hybrid,64223,NE,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-96.752,41.612&level=14",-96.752,41.612,31053963700,31.0,53.0,963700.0
3145,3145,Dodge Falls Associates,10526,NH,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-72.0581,44.2081&level=14",-72.0581,44.2081,33009960300,33.0,9.0,960300.0
3146,3146,Dodge Flat,63913,NV,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-119.467217,40.713024&level=14",-119.467217,40.713024,32031003501,32.0,31.0,3501.0
3147,3147,Dodge Holdco Solar CSG,60833,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-92.756972,44.022374&level=14",-92.756972,44.022374,27039950500,27.0,39.0,950500.0
3148,3148,Dodge Park Engine No 1,56423,OH,Commercial Non-CHP,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-83.014425,39.952367&level=14",-83.014425,39.952367,39049004200,39.0,49.0,4200.0
3149,3149,Dodge Renewables 1,65515,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-92.86606,44.01862&level=14",-92.86606,44.01862,27039950200,27.0,39.0,950200.0
3150,3150,Dodge Renewables 2,65516,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-92.86973,44.02037&level=14",-92.86973,44.02037,27039950200,27.0,39.0,950200.0
3151,3151,DodgeSun CSG,61379,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-92.69,44.040418&level=14",-92.69,44.040418,27039950100,27.0,39.0,950100.0
3152,3152,Dogwood Energy Facility,55178,MO,IPP Non-CHP,"CA, CT",NG,Natural Gas Fired Combined Cycle,523,--,523,Natural Gas,"map/?center=-94.3006,38.7931&level=14",-94.3006,38.7931,29037060402,29.0,37.0,60402.0
3153,3153,"Dogwood Solar, LLC",58844,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.409167,36.125&level=14",-77.409167,36.125,37083931102,37.0,83.0,931102.0
3154,3154,Dolgeville Hydro,10238,NY,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-74.766961,43.090635&level=14",-74.766961,43.090635,36043011002,36.0,43.0,11002.0
3155,3155,Dome Project,54449,CA,Industrial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-119.583056,35.220833&level=14",-119.583056,35.220833,06029003304,6.0,29.0,3304.0
3156,3156,Dominguez Plant,52064,CA,Industrial CHP,ST,WH,All Other,,,,Other,"map/?center=-118.2347,33.8431&level=14",-118.2347,33.8431,06037980025,6.0,37.0,980025.0
3157,3157,Dominion/Lo Mar,7797,VA,Electric Utility,"GT, IC",DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-77.4974,38.7443&level=14",-77.4974,38.7443,51683910402,51.0,683.0,910402.0
3158,3158,Domino Farms Solar,60017,MI,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-83.680252,42.323377&level=14",-83.680252,42.323377,26161406000,26.0,161.0,406000.0
3159,3159,Domino Sugar Arabi Plant,54512,LA,Industrial CHP,ST,NG,Natural Gas Steam Turbine,,,,Natural Gas,"map/?center=-90.0018,29.9468&level=14",-90.0018,29.9468,22087030400,22.0,87.0,30400.0
3160,3160,Domino Sugar Baltimore,54795,MD,Industrial CHP,ST,NG,Natural Gas Steam Turbine,,,,Natural Gas,"map/?center=-76.5956,39.2744&level=14",-76.5956,39.2744,24510240100,24.0,510.0,240100.0
3161,3161,Domtar Kingsport Mill,10252,TN,Industrial CHP,ST,NG,Natural Gas Steam Turbine,,,,Natural Gas,"map/?center=-82.5667,36.5489&level=14",-82.5667,36.5489,47163040200,47.0,163.0,40200.0
3162,3162,Domtar Paper Co LLC Plymouth NC,50189,NC,Industrial CHP,ST,"BLQ, WDS",Wood/Wood Waste Biomass,--,--,--,Renewable Energy Sources,"map/?center=-76.7831,35.8628&level=14",-76.7831,35.8628,37117970100,37.0,117.0,970100.0
3163,3163,Domtar Paper Company Rothschild,50190,WI,Industrial Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-89.6272,44.8867&level=14",-89.6272,44.8867,55073001000,55.0,73.0,1000.0
3164,3164,Don A Campbell 1 Geothermal,58533,NV,IPP Non-CHP,BT,GEO,Geothermal,,,,Renewable Energy Sources,"map/?center=-118.323889,38.836667&level=14",-118.323889,38.836667,32021970800,32.0,21.0,970800.0
3165,3165,Don A Campbell 2 Geothermal,60419,NV,IPP Non-CHP,BT,GEO,Geothermal,,,,Renewable Energy Sources,"map/?center=-118.325339,38.835836&level=14",-118.325339,38.835836,32021970800,32.0,21.0,970800.0
3166,3166,Don Henry,2243,NE,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-98.420055,40.583155&level=14",-98.420055,40.583155,31001965800,31.0,1.0,965800.0
3167,3167,Don Pedro,439,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-120.420152,37.695994&level=14",-120.420152,37.695994,06109005201,6.0,109.0,5201.0
3168,3168,Donaghy-Stockton,65177,CA,Commercial Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-121.194893,37.909523&level=14",-121.194893,37.909523,06077003700,6.0,77.0,3700.0
3169,3169,Donald C Cook,6000,MI,Electric Utility,ST,NUC,Nuclear,764350,764350,--,Nuclear,"map/?center=-86.565206,41.975604&level=14",-86.565206,41.975604,26021011101,26.0,21.0,11101.0
3170,3170,Donald Von Raesfeld Power Plant,56026,CA,Electric Utility,"CA, CT",NG,Natural Gas Fired Combined Cycle,,,,Natural Gas,"map/?center=-121.9508,37.3767&level=14",-121.9508,37.3767,06085505202,6.0,85.0,505202.0
3171,3171,Donati Solar,66217,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.790886,42.944796&level=14",-76.790886,42.944796,36099950200,36.0,99.0,950200.0
3172,3172,Donnells,415,CA,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-120.034072,38.246656&level=14",-120.034072,38.246656,06109003103,6.0,109.0,3103.0
3173,3173,Dorchester Biomass,58707,SC,IPP Non-CHP,ST,WDS,Wood/Wood Waste Biomass,,,,Renewable Energy Sources,"map/?center=-80.450278,33.238611&level=14",-80.450278,33.238611,45035010302,45.0,35.0,10302.0
3174,3174,Dorchester Solar Site,57265,MA,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.047171,42.300802&level=14",-71.047171,42.300802,25025092101,25.0,25.0,92101.0
3175,3175,Dorena Hydro-Electric Facility,59357,OR,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-122.958056,43.786667&level=14",-122.958056,43.786667,41039001301,41.0,39.0,1301.0
3176,3176,Dos Bocas,61228,PR,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-66.667,18.337&level=14",-66.667,18.337,72013301900,72.0,13.0,301900.0
3177,3177,Dos Palos,64693,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-120.625358,36.981755&level=14",-120.625358,36.981755,06047002403,6.0,47.0,2403.0
3178,3178,Doswell Energy Center,52019,VA,IPP Non-CHP,"CA, CT, GT",NG,Multiple,--,--,--,Other,"map/?center=-77.446246,37.820805&level=14",-77.446246,37.820805,51085320100,51.0,85.0,320100.0
3179,3179,Double C Generation Limited Partnership,50493,CA,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-119.046,35.5005&level=14",-119.046,35.5005,06029005103,6.0,29.0,5103.0
3180,3180,Double J Dairy Array,67432,CA,Industrial Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-119.426019,36.362673&level=14",-119.426019,36.362673,06107000901,6.0,107.0,901.0
3181,3181,"Dougherty County Solar, LLC",62375,GA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-84.044499,31.512003&level=14",-84.044499,31.512003,13095011600,13.0,95.0,11600.0
3182,3182,Douglas,114,AZ,Electric Utility,GT,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-109.5538,31.364122&level=14",-109.5538,31.364122,04003000902,4.0,3.0,902.0
3183,3183,Douglas County Forest Products,61761,OR,Industrial CHP,ST,WDS,Wood/Wood Waste Biomass,,,,Renewable Energy Sources,"map/?center=-123.361638,43.2898&level=14",-123.361638,43.2898,41019060000,41.0,19.0,60000.0
3184,3184,Douglas Dam,3400,TN,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-83.5393,35.9623&level=14",-83.5393,35.9623,47155080103,47.0,155.0,80103.0
3185,3185,"Douglas Pike Solar, LLC",67377,RI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.61372,41.97636&level=14",-71.61372,41.97636,44007013002,44.0,7.0,13002.0
3186,3186,Douglas Solar,57934,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.73,42.06&level=14",-71.73,42.06,25027752101,25.0,27.0,752101.0
3187,3187,Douglas Todd Community Solar One LLC CSG,63117,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-95.15002,45.843344&level=14",-95.15002,45.843344,27041450800,27.0,41.0,450800.0
3188,3188,Dover,2914,OH,Electric Utility,"GT, IC, ST","BIT, DFO, NG",Multiple,,,,Other,"map/?center=-81.46815,40.520066&level=14",-81.46815,40.520066,39157021100,39.0,157.0,21100.0
3189,3189,Dover,64587,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.24891,42.22737&level=14",-71.24891,42.22737,25021405100,25.0,21.0,405100.0
3190,3190,Dover CSG,63106,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-73.576568,41.680879&level=14",-73.576568,41.680879,36027040001,36.0,27.0,40001.0
3191,3191,Dover Dairy,65766,CA,Industrial Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-119.553653,36.415526&level=14",-119.553653,36.415526,06031000100,6.0,31.0,100.0
3192,3192,Dover Peaking,7777,OH,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-81.4985,40.5416&level=14",-81.4985,40.5416,39157020600,39.0,157.0,20600.0
3193,3193,Dover Solar,66129,FL,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-82.201381,27.955865&level=14",-82.201381,27.955865,12057012403,12.0,57.0,12403.0
3194,3194,Dover Sun Park,57337,DE,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.504444,39.183611&level=14",-75.504444,39.183611,10001040502,10.0,1.0,40502.0
3195,3195,Dow Jones South Brunswick Solar,57397,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.58685,40.369772&level=14",-74.58685,40.369772,34023008504,34.0,23.0,8504.0
3196,3196,Dow St Charles Operations,50152,LA,Industrial CHP,"CA, CT",NG,Natural Gas Fired Combined Cycle,,,,Natural Gas,"map/?center=-90.4414,29.9861&level=14",-90.4414,29.9861,22089062700,22.0,89.0,62700.0
3197,3197,Downey,63613,CA,Commercial Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-118.128919,33.919368&level=14",-118.128919,33.919368,06037551101,6.0,37.0,551101.0
3198,3198,Downs Farm Solar,59429,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.916944,36.361944&level=14",-76.916944,36.361944,37091950201,37.0,91.0,950201.0
